seller_state,seller_id,orders,gmv_revenue_eligible,avg_order_gmv_revenue_eligible
PR,58e4b302b54937e55a678c4d15111da4,3,328.85,109.61666666666667
SP,bdb3edbaee43a761e2d4f258dc08f348,5,328.36,65.672
SP,48b6c3f4c6a93171da04b75313f2130f,2,328.05999999999995,164.02999999999997
SP,0761743cbffb25d7148189e9f1a5f03a,3,327.4,109.13333333333333
PR,ede2977fbaf3738583170735ca403f6c,1,327.25,327.25
SP,f410c8873029fcc3809b9df6d0b28914,2,327.1,163.55
SP,10264f60a8f0a4d2f30810f5c661c673,4,326.46000000000004,81.61500000000001
MG,5194c22ed1f616ec0c0f33c571542879,4,326.45,81.6125
PR,9b1ab052f5fca308ba743ac789ebb2e1,2,326.08000000000004,163.04000000000002
PR,ebd1417732defaf66c50b5a800eb293e,1,325.33,325.33
SP,25debeafbce801fdd479539350185eee,5,324.97,64.994
SP,2ee0a0689f2f6a72f35a7cb6033f6e7e,4,324.84,81.21
PR,aa762680c40618316a896838866140ea,3,323.46,107.82
SP,ea1776927851da2532aa70d6a32c095a,2,322.08,161.04
SP,252e76235acb79183cfca6e34f13337d,3,321.77000000000004,107.25666666666667
SC,800214c63934acd05d47e84214db8ba8,4,321.34000000000003,80.33500000000001
SP,6bb66d9870c2e01c05655c7ed0e7ee13,3,321.02,107.00666666666666
RS,c9e5ad1f6647f5dbd1172adf6ae3cada,4,319.97999999999996,79.99499999999999
MG,d73cbd89533ce8b041a9190241453ac8,3,319.29,106.43
SP,9539213aa8e023c01937bef95dc006da,9,319.04,35.44888888888889
SP,f626e15b7314c267e4429010866f70e9,5,319.02,63.803999999999995
SP,b76f4d90e85657a240495c876313adc5,1,318.3,318.3
SP,422be4cc81a457fdb46f47edeb968ae5,1,317.37,317.37
PR,c3fe93ba3085f92855c97e57f38c8c05,6,317.18,52.86333333333334
PR,6c6e3d67f969468f3bfd33f827a31222,5,316.40999999999997,63.282
RS,53088c75f948b48a7ece173ac17f0c12,3,316.23,105.41000000000001
PR,8dfbc5ff27df12f6cef751d3b9554222,4,316.12,79.03
SC,485452467ff670447e84a8370c3fc898,3,315.43999999999994,105.14666666666665
RS,04ee0ec01589969663ba5967c0e0bdc0,1,314.32,314.32
SP,31be790e64fc99f8ff48ec2bd18a3104,6,313.68,52.28
SP,87d73636a3acf123e842bb890a4db036,1,313.60999999999996,313.60999999999996
SP,f00f5b35d0abcacbdd863672f4bb2c1a,1,313.43,313.43
SP,5721089ba9214e80074f27d5a03fc0eb,5,312.56999999999994,62.51399999999999
SP,b2bdc5e7940a7d7ca8c4a37953b27a42,1,312.49,312.49
SP,a9ae440659f48b7849df83e82734150b,1,312.02,312.02
SP,94ca168e8bcb407ab85c5da308863027,5,311.65999999999997,62.331999999999994
PR,72146da5774cabf2632faedcae097a76,4,311.43,77.8575
SP,08ad4ac1388e4420ca531c3edfc46198,6,310.67,51.778333333333336
SP,d594982fd877af63ace38ea1fca27c76,7,309.7,44.24285714285714
GO,13d95f0f6f73943d4ceffad0fc2cd32c,1,309.32,309.32
SP,446cc09cdbb130904da114e807dbec40,3,306.97,102.32333333333334
SP,3c88ed2e76a2247933a15daa7161eb1c,1,306.2,306.2
MG,d2572f31e9023e9850ef986a636ff9bf,1,305.69,305.69
SP,85044848b1b767db2a4a58526adef4b4,4,305.51,76.3775
PR,9c54608f0996c32ae4743089d915f845,3,304.72,101.57333333333334
GO,aadfe0417e61315688b6bd7043361e25,1,304.17999999999995,304.17999999999995
SP,f682e0f848abafc6f41e0d4e868c66ef,2,304.0,152.0
SP,fb8904a8ea99f8831b64ce27db2c1765,2,302.36,151.18
SP,ebef8d8c92b4fd3226e5d407bbff21ac,3,302.06000000000006,100.68666666666668
RS,353e21e8bf8de2722b4fae1636664b76,4,299.89,74.9725
AC,4be2e7f96b4fd749d52dff41f80e39dd,1,299.84000000000003,299.84000000000003
SP,f419677537694f0462a91990df6ca44f,6,299.28,49.879999999999995
SP,f9bbdd976532d50b7816d285a22bd01e,2,298.37,149.185
RS,f7df46c1e0ec44eed5c6726478da4a17,2,298.11,149.055
RJ,d1e2fe627180431ffda076abb303c56f,1,298.05,298.05
RJ,9a208dee8f95cfdf00760c4d627828ec,1,295.98999999999995,295.98999999999995
SP,534a01cc6df1e034e05c32028a291fa2,5,295.45,59.089999999999996
SP,1e483cc5c76fef08d3ca05f9a8af7d01,10,295.07000000000005,29.507000000000005
SP,85ecf03781da592876b7844acc1b729f,2,294.9,147.45
PR,88ef59b51bdaa941d10a853429f2b6ce,2,294.7,147.35
SP,0e44d110fa6a54e121cb2c095a77762f,6,293.38,48.89666666666667
SP,58c851d1a3c7cd3da329eb59453fed44,2,293.26,146.63
SP,1e26c56af8d48424e1df0140a2401f83,2,292.39,146.195
SP,1e47defeeadeca0e9a18fa5a9311e735,3,291.62,97.20666666666666
SP,8060d731897e33b5c5ae575ce1e209e1,5,290.95,58.19
PR,42b6488f5b8246d9141712abd4b1b693,2,289.8,144.9
RJ,bab0a8cd684e41ba6e2637dca0979d3b,1,289.03999999999996,289.03999999999996
SP,8ccf3cf69651cc1d8a02c8bfaf3b8568,2,288.63,144.315
SP,88ae906ea2acf6971f26c3e8b7cb4357,3,288.01,96.00333333333333
MG,10cdd491d1dbea8fb4ead97b19c334ce,3,287.76,95.92
SP,6548c2550b6e2d8f18053216e1c7b6f3,3,287.55,95.85000000000001
SP,e88f7a2995ba184710d339c5c4bf2e30,2,287.51,143.755
SP,57fe6232e67823593374a2281d7a8af8,8,284.04,35.505
SP,ec5c1d94df153d473b37f880977ae58e,2,283.74,141.87
SP,483ca627d131e18f988349b1655c0acd,1,283.73,283.73
RS,ab9db4cf53b08b828b64dccaafc2d9f0,4,283.6,70.9
SP,ae45ad30c2d2e5913094769690a239d2,1,283.06,283.06
SP,50bf89f1349bc0409a268c3a49678009,1,282.47,282.47
RS,b57e8460909fa137df7951b4a3b5ea84,1,282.14,282.14
SP,2d2322d842118867781fc737e96d59a1,8,281.37,35.17125
SP,984c273121e743dd14767befe6cb17f5,1,280.91,280.91
SP,4ea2f12dbe91deeacd2c1e74f069a6e6,4,280.27,70.0675
RS,fa8d335d68129e464e60c1826a683e96,1,279.8,279.8
SP,23ca5f678e0b3ea6c630b30fa8bf51ea,6,279.39,46.565
SC,5e25c632f9db6cfb8bc100421c2737b6,1,278.91,278.91
RJ,e45edf75f568ed2f93f78d060e246e25,6,278.21999999999997,46.37
SP,5d505d2298ad549e4e4e835562fa0c1e,2,278.14,139.07
MG,954e95f20808d7e5d11f0de292d078e0,3,277.96,92.65333333333332
SP,70f7e8018e3d46c748c92f026aa2585a,1,277.68,277.68
RS,3fadb4cba4c35bce6a7eaf9872d5623a,3,277.52,92.50666666666666
DF,75745ef7bc7d4f3ea3380f6f5303f514,3,277.32,92.44
SP,0af977692321d895349eded183341d28,2,277.22,138.61
MG,3d49bfdd1b43a7fe169b3740067acc61,3,276.82,92.27333333333333
SP,05e107217c7266362fd44b75b2cd4cc4,5,275.39000000000004,55.07800000000001
RS,5e9f5bd34e0830569f05c9d4f56e04a8,2,274.86,137.43
GO,e64882b4ef12aee8d0faca4db5b681f4,1,273.22,273.22
PR,929f342384a6607afe143d789ade1316,4,272.76,68.19
SC,c0aff2da32c17759d30b22fb0af6649d,4,272.33000000000004,68.08250000000001
SP,d9cb0052a666de5308b32f32ad5f1b1c,3,270.49,90.16333333333334
GO,578460d8319c51dab351cd9db95eadfe,1,270.45,270.45
SP,28c7d8743fbc8679f484868cc0fcaefb,3,270.36,90.12
SP,4c1c7281388a33dd06daac44f9fadbd1,5,269.90999999999997,53.98199999999999
SC,e5d4b2b0c3bca22085f7a19a28de0c42,4,269.55999999999995,67.38999999999999
MG,4e2627090e6e5b9fabba883a37897683,2,267.62,133.81
SP,1c56ffe0e9dea2657fc6e95b53f40b13,3,267.39,89.13
RS,4b90495391ac0bd181a80a459df1e718,1,266.11,266.11
RJ,33ab10be054370c254ddfcf0a6253422,4,265.53,66.3825
SP,cb32766839f443db85c82a43c4a6c19e,2,265.51,132.755
SP,f8e2c1b59cd4225a3e4fd0d013a76b93,2,264.43,132.215
DF,2a50b7ee5aebecc6fd0ff9784a4747d6,1,264.24,264.24
SC,f3975e8a41157005d4bcbb358678cd9b,2,262.78,131.39
RJ,efb628aa07c8ca93d7db0d85b91a4f5a,1,262.1,262.1
SP,fec6912baad85d41729669edd6b4d3b8,1,261.97,261.97
RJ,615c3462099ffa940d37b17dfda19594,2,261.05,130.525
SP,762fafdaa57a532ee0119731697579dd,5,260.87,52.174
PR,4ce8b55b4bfa4659184e7becc1fba3f2,2,258.87,129.435
SP,3dfd3dc96f7f8598eca74e9ac8a2fa31,6,258.70000000000005,43.116666666666674
SP,8a8835a43bda99fd37310ad76c457510,2,258.54,129.27
SP,902c99f1ac505c0d18778b61bcd636f7,4,258.12,64.53
MG,81ed90f07c0bacb7594940ba2ef676aa,2,257.46,128.73
SP,7f5e4d5efad7e44b91115dd1decb65f3,3,257.32,85.77333333333333
SC,5a9c0859cb00fd8aa4db443837f0a700,2,255.59000000000003,127.79500000000002
SC,e0a3c37054ade6478d923a6efc10f308,2,254.98000000000002,127.49000000000001
SP,269c5fc9fcadee614364c3620c30a1f9,3,254.71999999999997,84.90666666666665
PR,d1a5cc844736958c11b8efab9a2b4c87,1,254.01,254.01
SP,3bfad056cf05c00dabe2f895925d83b1,1,253.35000000000002,253.35000000000002
SP,8d92f3ea807b89465643c219455e7369,3,252.77000000000004,84.25666666666667
SP,1746c1ae87ac63d530c7c943d0ac42e2,1,252.35,252.35
PR,3f84fefc07dc159b268d4a77d3e8c425,3,251.92000000000002,83.97333333333334
SP,740205fedfe4e90ca6857bc77db0f2b4,1,251.83,251.83
PR,ad8b531ae67582f096925cff5630d0d1,2,251.49,125.745
SP,b05b432bf68945d4d9783f9e3ca29ee8,2,250.89,125.445
RJ,e59e575a175fadcadf8479e191770425,1,250.88,250.88
PR,fe8055980a4ff7f64ed889c2b5926929,3,249.98000000000002,83.32666666666667
SP,72431a818f97fe6ab9c81eee3e297e54,1,249.39000000000001,249.39000000000001
SP,a663d9c3797e90eac99ff60939416a56,1,249.08,249.08
SP,bec568278124768c474ee90971ca94d1,2,249.06,124.53
SP,74c7dec0a384d8a05950e629bd23bde9,5,248.88,49.775999999999996
PR,a0a14e50070f3225b3eabba5b85da517,4,248.64,62.16
MS,7d484ca289afaac6bf5fc6a1e96d2226,2,248.42000000000002,124.21000000000001
SP,50770d25768b0486d89be26afca3108f,6,247.86,41.31
SP,809413606dbfe5deefd2db646693ef67,3,247.05,82.35000000000001
SC,643c01d7c56a724bec0454f4780e8a3e,2,246.65,123.325
SP,3442f8959a84dea7ee197c632cb2df15,3,246.60000000000002,82.2
SP,bcc9dd23e2a8bd8267cf92b19304a1b9,3,246.22000000000003,82.07333333333334
SP,edf3fabebcc20f7463cc9c53da932ea8,1,244.02,244.02
SP,bff9deb0ec77d437f3305a79cf25529e,5,242.74,48.548
SP,778323240ce2830d68aab11794e00bfb,3,242.43000000000004,80.81000000000002
SP,63b9ae557efed31d1f7687917d248a8d,5,242.31,48.462
PR,2075d8cd4dd63ff12df0749a5866bb06,3,242.23,80.74333333333333
RS,b01c2b7b8599b325103ebcddc67413e1,4,242.12,60.53
PR,7e3dde9ffba72d5340f9aaf09b4424be,1,242.03,242.03
PR,90b57083da5d803237da74daec6dcb2b,2,241.20999999999998,120.60499999999999
SP,a218df5c097b0ca409cfaac1488cc7f6,4,240.7,60.175
SP,eec3469d83e142f9a104886655338c37,4,240.44,60.11
SC,034b9387752bfa309f350a70cd45ffa3,8,240.26,30.0325
PR,762ed976527cddf02787edba70fffa2a,3,240.11999999999995,80.03999999999998
SP,0f7eea709efdf942b5f95c7516dbacd7,3,240.06,80.02
RS,586a871d4f1221763fddb6ceefdeb95e,1,239.48,239.48
GO,31e60bf8d103ce47932a85f5562deb16,1,239.04,239.04
SP,7d948535954aaf8c5d39db007f74372e,4,237.79999999999998,59.449999999999996
PR,b5f49fe968dff6b112861e6cd8e192ef,1,237.67000000000002,237.67000000000002
SP,7ad41305e96a6cab8294cd65891e9a86,2,237.6,118.8
SP,1de62b6f2fd96227629786db492433db,2,237.53,118.765
SC,f9eda05b67bef472deaddbba84aca289,1,236.79,236.79
SP,751e274377499a8503fd6243ad9c56f6,1,235.84,235.84
SP,89d9a386b0b6e5fc8403071b03f7206a,2,235.25,117.625
SP,3d700782d7818f2c1e0d7a9e9d75fc00,3,235.10999999999999,78.36999999999999
SP,9da15f4a4ea758d9eeb49000dbe57e22,1,234.61,234.61
SP,e0482f2c769468c3bbcd8a01e09d98c5,1,234.4,234.4
SP,3d290fe363c60a77498c1126fd3fb8d3,3,234.04,78.01333333333334
SP,a4b8d97cd5d3674eeff96abc99d8ed67,1,233.38000000000002,233.38000000000002
SP,dd8a29ce82d5c705ba932d81494600a5,2,233.25,116.625
SP,4f0d637c1197fd65405ebd755ac9f86b,2,232.47,116.235
PR,ccada0ef508e698917a6eab263375905,3,231.96,77.32000000000001
SP,e503f22be6a4f456d9851920a5d9c670,2,231.34,115.67
MG,478bfe564db21eeb44386606aa30b650,3,230.8,76.93333333333334
SP,cd52a8efd71af3336b14b5039b951cc1,3,230.54,76.84666666666666
SP,fc6295add6f51a0936407ead70c1001d,1,230.51999999999998,230.51999999999998
SP,d8dd176509baa37f359644d082bf7f7b,2,229.9,114.95
RJ,8def3db7f272735afb2ecd03aeca09a7,2,229.64,114.82
PR,6f835fd4be26989b1b064399da346143,2,229.25,114.625
PR,2cb4700db635baa1c0d4f90ed27b6669,2,228.72000000000003,114.36000000000001
MG,3fe7120d6257285ac6a3ce7cb071ccec,2,228.26,114.13
SP,2ea0861cc19e94cad86438c984c52da4,6,228.05,38.00833333333333
MG,23ff42c4bf1f8f16cddb19d8b972974a,2,227.67000000000002,113.83500000000001
SP,f35becee938e982bd615edf8ef12bcfb,6,226.81000000000003,37.80166666666667
SC,1d1bbb8ac1581824986f582583fff01d,4,226.46999999999997,56.61749999999999
RS,f356c348fbc8df6a882823e21f5ce8b7,2,225.65,112.825
SP,939f6e231201f26803cb5c3a3d2940b3,3,225.62,75.20666666666666
MG,1cbdc7cf130a41fd13a3c2a7d2fcfda7,2,225.61,112.805
SP,f92d8c817434bd2d84d4e9c61322b7fa,5,225.61,45.122
PR,3fefda3299e6dfaea3466ef346a3571a,1,225.21,225.21
CE,c747d5b92c7648417faea95d36d763e8,1,224.75,224.75
SP,8ca5b19e0263150d2c57afdde2b3d011,3,224.68000000000004,74.89333333333335
BA,651530bf5c607240ccdd89a30c9c9712,1,224.45000000000002,224.45000000000002
PR,377bc18334c78dd2f1535ef22a3ad225,1,224.44,224.44
SP,c32fc744b9160ac853450488e3cfea93,3,223.52,74.50666666666667
SP,f5403d3f50089112c4eed37928b7f622,2,223.2,111.6
SP,c5e60e39c0f42b8e827daa13cff74afa,6,223.09999999999997,37.18333333333333
SP,9e7c5f4d7770eab65738cca38f9efccf,2,222.88,111.44
SP,4d9fea3499bdc22aa4da4e339365f215,2,222.74,111.37
SP,747c1cdcd1737dcfbd1547f6eb6f2cf3,2,222.37,111.185
PR,52f6f9f13ba19504c02781132a049e75,1,222.13,222.13
PR,e9874ae10b2d60d43917b6bbfa13a599,1,222.1,222.1
SP,b7e1750c1157341d2abd0251e07c186b,3,220.56,73.52
SP,717b78b0950b51ed00b1471d858b0edc,5,219.75,43.95
SP,19e0f40a907ec568c34bfac15de4f4a1,4,219.62,54.905
ES,5db42a6cd9bf1bf0d3aab9582767f168,1,219.32999999999998,219.32999999999998
SP,3289d8c3eef4873f91ce0b1343c0dd58,1,219.27,219.27
SP,dda37071807e404c5bb2a1590c66326f,1,219.27,219.27
PR,9cea4682e16655f7da87f406902e989e,4,219.22999999999996,54.80749999999999
SC,f26d70155c2b6326fcfa1780c8c684e4,1,219.06,219.06
SP,c360e4787614ed31ac7a2f95d3b22dc6,1,218.95000000000002,218.95000000000002
SP,ca7c6bd577e559472af1c699de9e764e,6,218.81999999999996,36.46999999999999
SP,538caafddff204241cecbf3a02e6b3cf,8,218.81,27.35125
SP,a3b0df0065e264a91b7bbf5f844af5cd,2,218.75,109.375
SP,99a25c39b28a74d1151c35c18d178292,1,218.69999999999996,218.69999999999996
SP,dbc51f5e45d654ecc16cb68e6817ecea,1,218.13,218.13
SP,3a79f35a2344ede41af21267f61d5ec6,1,217.71,217.71
SP,e1bed63d68ac36fe1f3061befe196af5,1,217.0,217.0
MG,213fafb0ca06fb3d5886579c2565791b,3,216.86,72.28666666666668
MG,f307937c1bb287c3efc2a514b94b0d1d,1,216.60000000000002,216.60000000000002
SP,63272377184e969942f7fff221be858d,2,216.23,108.115
SP,bdf0d02d36a1d839d0c39c4a887cdd49,5,215.95,43.19
SP,039b29ff3b3473435d0cd59040575de9,9,215.54999999999998,23.95
SP,bd4ff04377f974574f7f0bf9d6ce7dde,4,215.10000000000002,53.775000000000006
RJ,c04d70d515d15a7e3db3a73320598566,3,214.82,71.60666666666667
SP,4450bd8327d471c4a11a83d1445b1b62,1,214.56,214.56
RJ,1352e06ae67b410cdae0b2a22361167b,2,214.1,107.05
SP,5659d77e8d90378e39b960ad5956f64e,2,213.13,106.565
SP,78ba5933c21686d1c2f64669c8c459e7,2,212.57000000000002,106.28500000000001
RS,c353f8fc0ce8344999f17d578eb69a5e,2,212.57,106.285
SP,19484c79cef6c062cb177aa4ef2fcc3c,1,212.06,212.06
PR,98dddbc4601dd4443ca174359b237166,2,211.67,105.835
SP,fedf2c1386e137f296b3bbf3b635e69d,2,210.9,105.45
MG,4a82c4af97ffc0fb2dc26bfdc03b1842,3,210.89999999999998,70.3
PR,b906dd0e57f282c7089171b6ed07982e,2,210.75,105.375
SP,45c20d94d9171b0bcfab3c955e47d67b,4,210.57,52.6425
SP,8e34331b7eedd03be4e5d965c1956225,5,210.44,42.088
PR,22c32ec35d0116ef02c281798a25bf8b,4,210.00999999999996,52.50249999999999
RS,6ba4733aa33f6386e9fb0c0fd3993b38,3,209.88,69.96
SP,4bcec44888b30ba9001234c534716d3f,5,209.23000000000002,41.846000000000004
SP,7d7866a99a8656a42c7ff6352a433410,5,207.38,41.476
BA,b00af24704019bd2e1b335e70ad11f7c,1,207.25,207.25
SP,119c7f1a00ef43fad0e57604e76a747c,2,206.82000000000002,103.41000000000001
RS,0b64bcdb0784abc139af04077d49a20e,4,205.81,51.4525
SP,0692610d8abe24f287e9fae90ea0bbee,4,205.72,51.43
SP,d9c349beabc06aa6ff1c6d68b5e9e22e,1,205.64999999999998,205.64999999999998
PR,43a1d4bab73b816e44ef4e4facd9f9b5,1,205.4,205.4
SP,bd0a1b0aadca9a83d9304f7e8ff5fbd5,4,205.19,51.2975
SP,7adbd3210a7b3cc2235e225eef33574d,3,204.86,68.28666666666668
SP,7cf4ea70955b00d6b3c22542598e2715,1,204.81,204.81
SP,2235cf78d3e2073a88146a9cb60f0dd0,1,204.76000000000002,204.76000000000002
SP,83d7070a0b9a8b4625fa8682b819fabb,1,204.59,204.59
SP,964ff64dc05b13811c6d0f41e0aa5f6b,1,204.06,204.06
RJ,698f5fa55a5f73d0740e9d9a773e8093,4,203.99,50.9975
SP,5a9b3bcab695173c820e53934574ae80,1,203.76999999999998,203.76999999999998
MG,aae5953b9edddf14749c0d65d60eb4b9,2,202.90000000000003,101.45000000000002
SP,686886775c8f6b1191c7b953fb52708c,1,202.62,202.62
SP,bb3dca718920a4d7ec3cc9ffb025108b,2,201.7,100.85
PR,d3e7d37c0df9aef383f3f2a15b0dddfb,1,201.34,201.34
PR,0ade5cc4a305ed7093a23f68ca47519c,2,201.26999999999998,100.63499999999999
SP,5def4c3732941a971cba8fdee992ede1,5,201.04,40.208
RS,78813699ffac347fe27dba345a5f1551,1,200.54,200.54
SP,51a04a8a6bdcb23deccc82b0b80742cf,1,199.92000000000002,199.92000000000002
SP,4dc2e811a1760953cb7c6a590b498943,1,199.84,199.84
SP,c7c7b2682c648339a0e9846bb1023a39,2,199.68,99.84
SC,88cd3681e0a2ba85e190f7d817629c4c,1,199.36,199.36
SP,e1643dff33666ca629e3644c02738179,3,199.31,66.43666666666667
SP,9dd459b29a14bf89d47183cf2cd0e4c7,2,198.82000000000002,99.41000000000001
SP,b9de031b671cd48b28fae9d828cbf2b4,1,198.69,198.69
MG,880ce4951cf857ab1d9e0b75c1d856f4,1,197.72,197.72
MG,57df9869a600bd6b7c405f2a862eccfb,5,197.20999999999998,39.44199999999999
SP,52a50b42accf164f9f019941e5759d9b,4,197.02,49.255
PR,d2df77822373f19934e87694d8640767,2,196.4,98.2
MG,94165aea8a35c3c21499cbcae239b16c,1,196.11,196.11
SP,15ac3c501e2599e4917316fde5c5669a,1,195.81,195.81
PR,9c57bc60cfad5ee62d35d3f1ce4593a1,1,195.43,195.43
SP,fa5fdc4e4bb6bd1009ad0e4ac4096562,1,194.85000000000002,194.85000000000002
PR,6a53b90c3ad9e0b56d9fe5c69165fff5,2,194.77999999999997,97.38999999999999
SP,56f413900b5166ab4d730e9ac0b12cb0,3,194.24,64.74666666666667
SP,7c9130f5f3729edd32aa059141d92484,3,193.15,64.38333333333334
MG,3ea08c48e851106d2f584349daba335f,1,192.94,192.94
SP,533d46c1b06970e99f09523a61df4972,2,192.62,96.31
RS,4bde6149c15cf7e177b36fa060dd6de8,2,192.46,96.23
SP,ea846a0e7ad98a741783e886d89dfa44,2,192.26,96.13
SP,0e72c1a751b496722a6cb1f10653b62a,3,192.10000000000002,64.03333333333335
PR,2a7c6c0b0d5efde2bf75ec1e1cec2d41,3,192.04,64.01333333333334
RS,657969cca82e884d272385ec0ef06edd,3,191.56,63.85333333333333
SP,6902157ee16728322d61a1321fa79e58,2,191.43,95.715
SP,044668ccd5316b12a7cf0d54a156e3e9,3,191.35,63.78333333333333
RJ,a9b533a26e898b12e8b8d4c07279bf4d,4,191.06,47.765
SC,dd9661d3cda1e6feb237f0c4d8b26f2e,1,190.98,190.98
SP,a154d7316f158bb42e6fa18bbe3afd3a,2,190.13,95.065
SP,26e13b6ff5b641b329e5524241ee2c93,4,189.68,47.42
SP,8fbe2ee446b97e128471be4ce983dc0d,3,188.5,62.833333333333336
SP,05ca864204d09595ae591b93ea9cf93d,1,188.42000000000002,188.42000000000002
PR,5566627eab3fe93fd6ee08798226101a,5,187.81,37.562
SP,98e164d549402270247f3c96a1a158ef,2,187.42,93.71
CE,578fa3a9cb6b6dceab39231ad59cdaca,3,187.2,62.4
SP,ef728fa1f17436c91ed1ccd03dcf9631,3,186.82,62.27333333333333
GO,c8143b3069f6746a77421b5ce30a450c,1,185.88,185.88
PR,83c8aafbefb034674a70de0eac5b8954,2,185.87,92.935
RS,44ed138eca6214d572ce1d813fb0049b,2,185.8,92.9
SP,7178e1eaa97257d8b6d4b80efd77a025,1,184.71,184.71
RS,2ec6e37d992a95eaddb3369dcbcc76d9,2,183.94,91.97
MG,5bc237df65098fe211bb4818f4d26d78,2,183.89,91.945
GO,0daf5180aa44356f60f8effa533b55a2,2,183.63,91.815
MG,ff82e8873fba613f2261a9acc896fd84,4,183.52999999999997,45.88249999999999
SP,695051e2981c8b19e77cafe450d5bdf3,1,182.45,182.45
RS,8e4f041ff58e7845456d3482524014b3,2,182.39000000000001,91.19500000000001
GO,8cb7c5ddf41f4d506eba76e9a4702a25,2,182.37,91.185
SP,aa2640d851ec322526f1295bbeb20092,1,182.33999999999997,182.33999999999997
SP,08061dc0fc165ed41288cc7acde738ee,4,182.22,45.555
SP,e3e290b38963293022cdcd6db8328103,3,182.04,60.68
SP,6601ee6383e7f452be71929f8de48bbb,2,181.94,90.97
SP,99cd94252748d2bdde08e17858233602,2,181.32,90.66
SP,f1ce5fdecd64935c28b9ff932751d0dc,2,180.53,90.265
SP,ace601496e211a664100321f038f50af,1,179.92,179.92
SP,5444b12c82f21c923f2639ebc722c1ea,1,179.46,179.46
SC,913fd0ebba70bb919f7254a02239173c,1,179.12,179.12
SP,1927cdb9fa74f5270097f6250e8e8f34,1,178.92000000000002,178.92000000000002
SP,e09887ca8c7bf8a4621ce481820414ef,3,178.65999999999997,59.55333333333332
SP,fc38b5dceee1a730fad8853453437fbd,5,178.00999999999996,35.60199999999999
PR,f266295f49a28eee21f413e0cbb0521d,2,177.94,88.97
SP,d26aa40b90272d4843d63be7c1462c8d,2,177.42000000000002,88.71000000000001
SP,077c5fae4bea9500e3737b16f71b9d3a,4,177.24,44.31
SP,96f7c797de9ca20efbe14545bed63eec,1,176.97,176.97
SP,76d336555bb25f3165d2f0d6da719c40,1,176.76,176.76
SP,89757206b887aed36f3e18d858460fea,2,176.14,88.07
SP,7a188843479798ca813108fa7b959286,1,175.85999999999999,175.85999999999999
SP,553a440137d6e0cf776aee0bb83ac9f5,2,175.14,87.57
RJ,dde698c6d0bd24834c586e5111c2bba7,1,175.09,175.09
PR,9bade61a92bed55a25d2b67b9f4ed739,2,174.8,87.4
SC,e9c2dc0dd4ac38448289be644ac94f42,3,174.61,58.20333333333334
SP,818d28f936e791926d33bcb6ee94ef79,4,174.28000000000003,43.57000000000001
RJ,ce3ad9de960102d0677a81f5d0bb7b2d,1,174.21,174.21
SP,2039c5e51785b5dde7cf93ccb3b7be2c,1,173.68,173.68
RS,4dab98ca6cd6d3df586203cefd28a042,1,173.23000000000002,173.23000000000002
RJ,c26ba52cf8d2f34915f2f6b7ffa0a3f3,4,172.65,43.1625
SP,fc0b214b59a83615fea981c6424a02ae,1,172.04000000000002,172.04000000000002
SP,fc908879b9ca1bd65419e54e50432d38,4,171.88,42.97
SP,2f9b7ce230a057a98a9f5df5893ee36c,2,171.85000000000002,85.92500000000001
SP,0b3f27369a4d8df98f7eb91077e438ac,2,171.39000000000001,85.69500000000001
SP,37303482a42fb700d8d127e70a9cd6c8,2,171.38,85.69
SP,3903c788ded8dc03b5ebab37a2f3e9a1,5,171.25,34.25
SP,f049a72cf58fd31b11f8919cade515e7,3,170.98999999999998,56.99666666666666
RS,44717f64ec2a457979cf83c429077666,2,170.91000000000003,85.45500000000001
SP,3442033154be05bac582e173ef54fd12,1,169.39,169.39
SP,4867209cb29b56b92893d7bde3ce8012,1,169.15,169.15
GO,d8b8f2cf9ff6ba0389072541cb42498c,1,169.01,169.01
MG,f3041c2e75ec683697a6a5ea82192210,1,169.0,169.0
SP,2d34636518ba88f5349b732fcf8ba2e4,1,168.63,168.63
SP,0b09101900100c0e9d312861fad5a1b9,1,168.36,168.36
SP,9523fb39dd240aa958e040f8183d64f3,1,168.29000000000002,168.29000000000002
SP,bca9230d3bbb4efa51872bf605a2f1ad,5,168.2,33.64
SP,50a7e551a7b3f8d37cd6e32d8bfbe5ea,1,167.96,167.96
SP,d3891911c2feae53c52fea2bd14054e5,2,166.99,83.495
SP,1e47d8b6546eb3a77b1acddcc9406242,1,166.71,166.71
SP,941554c5757b73ba0e50aa7732310afc,3,166.35,55.449999999999996
RS,57a834594e1e9e9219603bfec184eadc,1,166.05,166.05
RJ,7c4adcc13272c0e26fa23aac642adb7b,2,165.63,82.815
RJ,c398bc00a606d33758afd91f4e64fd15,2,165.5,82.75
SP,49f8d2ea7b718d0ce587d34207caf2b4,1,165.26,165.26
SC,c7bb64409aa480bb7d0335faaaf3d242,4,165.16,41.29
SP,dd39ad39b5d3df33037e141c72497ba6,2,164.85000000000002,82.42500000000001
SP,9fe7c6641c79970ab48185498f547c09,1,164.71,164.71
SP,4ddeb3e828550cddc8d45c8bc36ab2d1,1,164.45,164.45
SP,fd312b6bf05efac6c3772d5b52205d8a,2,164.32,82.16
MG,47f55702f598c7c6cc8458b0fbc1c49a,2,163.39999999999998,81.69999999999999
SP,391bbd13b6452244774beff1824006ed,2,163.2,81.6
